<TICKER>,<DATE>,<TIME>,<OPEN>,<LOW>,<HIGH>,<CLOSE>
EURUSD,20070411,00:00:00,1.3431,1.3406,1.3439,1.3431
EURUSD,20070412,00:00:00,1.3431,1.3428,1.3500,1.3485
EURUSD,20070413,00:00:00,1.3485,1.3479,1.3550,1.3528
EURUSD,20070416,00:00:00,1.3561,1.3526,1.3574,1.3528
EURUSD,20070417,00:00:00,1.3528,1.3523,1.3592,1.3572
EURUSD,20070418,00:00:00,1.3571,1.3556,1.3613,1.3610
EURUSD,20070419,00:00:00,1.3610,1.3559,1.3616,1.3615
EURUSD,20070420,00:00:00,1.3615,1.3585,1.3635,1.3591
EURUSD,20070423,00:00:00,1.3602,1.3541,1.3605,1.3575
EURUSD,20070424,00:00:00,1.3575,1.3547,1.3641,1.3637
EURUSD,20070425,00:00:00,1.3636,1.3620,1.3663,1.3642
EURUSD,20070426,00:00:00,1.3642,1.3583,1.3652,1.3590
EURUSD,20070427,00:00:00,1.3590,1.3584,1.3678,1.3647
EURUSD,20070430,00:00:00,1.3631,1.3588,1.3676,1.3639
EURUSD,20070501,00:00:00,1.3640,1.3589,1.3670,1.3604
EURUSD,20070502,00:00:00,1.3604,1.3559,1.3610,1.3582
EURUSD,20070503,00:00:00,1.3582,1.3545,1.3620,1.3549
EURUSD,20070504,00:00:00,1.3549,1.3533,1.3608,1.3594
EURUSD,20070507,00:00:00,1.3595,1.3589,1.3624,1.3595
EURUSD,20070508,00:00:00,1.3595,1.3514,1.3619,1.3542
EURUSD,20070509,00:00:00,1.3542,1.3518,1.3563,1.3524
EURUSD,20070510,00:00:00,1.3525,1.3464,1.3561,1.3476
EURUSD,20070511,00:00:00,1.3476,1.3461,1.3527,1.3527
EURUSD,20070514,00:00:00,1.3527,1.3523,1.3555,1.3539
EURUSD,20070515,00:00:00,1.3539,1.3525,1.3606,1.3590
EURUSD,20070516,00:00:00,1.3590,1.3503,1.3607,1.3512
EURUSD,20070517,00:00:00,1.3512,1.3475,1.3541,1.3495
EURUSD,20070518,00:00:00,1.3495,1.3464,1.3519,1.3509
EURUSD,20070521,00:00:00,1.3515,1.3435,1.3523,1.3462
EURUSD,20070522,00:00:00,1.3462,1.3437,1.3474,1.3447
EURUSD,20070523,00:00:00,1.3447,1.3414,1.3499,1.3455
EURUSD,20070524,00:00:00,1.3455,1.3414,1.3459,1.3428
EURUSD,20070525,00:00:00,1.3428,1.3410,1.3470,1.3445
EURUSD,20070528,00:00:00,1.3443,1.3443,1.3456,1.3446
EURUSD,20070529,00:00:00,1.3446,1.3418,1.3517,1.3446
EURUSD,20070530,00:00:00,1.3446,1.3405,1.3455,1.3427
EURUSD,20070531,00:00:00,1.3427,1.3422,1.3474,1.3450
EURUSD,20070601,00:00:00,1.3450,1.3391,1.3460,1.3444
EURUSD,20070604,00:00:00,1.3441,1.3430,1.3497,1.3492
EURUSD,20070605,00:00:00,1.3492,1.3487,1.3551,1.3516
EURUSD,20070606,00:00:00,1.3515,1.3483,1.3536,1.3496
EURUSD,20070607,00:00:00,1.3496,1.3420,1.3510,1.3424
EURUSD,20070608,00:00:00,1.3423,1.3319,1.3426,1.3366
EURUSD,20070611,00:00:00,1.3359,1.3331,1.3362,1.3355
EURUSD,20070612,00:00:00,1.3355,1.3299,1.3367,1.3300
EURUSD,20070613,00:00:00,1.3299,1.3262,1.3313,1.3308
EURUSD,20070614,00:00:00,1.3308,1.3278,1.3321,1.3306
EURUSD,20070615,00:00:00,1.3306,1.3304,1.3384,1.3376
EURUSD,20070618,00:00:00,1.3377,1.3377,1.3415,1.3411
EURUSD,20070619,00:00:00,1.3411,1.3382,1.3434,1.3421
EURUSD,20070620,00:00:00,1.3421,1.3394,1.3435,1.3398
EURUSD,20070621,00:00:00,1.3398,1.3370,1.3404,1.3385
EURUSD,20070622,00:00:00,1.3385,1.3380,1.3466,1.3464
EURUSD,20070625,00:00:00,1.3464,1.3438,1.3471,1.3461
EURUSD,20070626,00:00:00,1.3461,1.3431,1.3475,1.3456
EURUSD,20070627,00:00:00,1.3456,1.3414,1.3456,1.3450
EURUSD,20070628,00:00:00,1.3450,1.3422,1.3478,1.3445
EURUSD,20070629,00:00:00,1.3445,1.3429,1.3538,1.3532
EURUSD,20070702,00:00:00,1.3543,1.3527,1.3636,1.3630
EURUSD,20070703,00:00:00,1.3630,1.3582,1.3633,1.3607
EURUSD,20070704,00:00:00,1.3607,1.3604,1.3629,1.3610
EURUSD,20070705,00:00:00,1.3610,1.3577,1.3657,1.3591
EURUSD,20070706,00:00:00,1.3591,1.3566,1.3638,1.3622
EURUSD,20070709,00:00:00,1.3631,1.3608,1.3636,1.3628
EURUSD,20070710,00:00:00,1.3627,1.3592,1.3781,1.3769
EURUSD,20070711,00:00:00,1.3770,1.3729,1.3778,1.3743
EURUSD,20070712,00:00:00,1.3743,1.3740,1.3796,1.3787
EURUSD,20070713,00:00:00,1.3787,1.3761,1.3811,1.3785
EURUSD,20070716,00:00:00,1.3776,1.3758,1.3801,1.3771
EURUSD,20070717,00:00:00,1.3771,1.3756,1.3796,1.3780
EURUSD,20070718,00:00:00,1.3780,1.3752,1.3830,1.3803
EURUSD,20070719,00:00:00,1.3803,1.3784,1.3828,1.3796
EURUSD,20070720,00:00:00,1.3796,1.3778,1.3841,1.3824
EURUSD,20070723,00:00:00,1.3833,1.3793,1.3841,1.3805
EURUSD,20070724,00:00:00,1.3805,1.3796,1.3849,1.3824
EURUSD,20070725,00:00:00,1.3824,1.3694,1.3827,1.3723
EURUSD,20070726,00:00:00,1.3723,1.3691,1.3768,1.3739
EURUSD,20070727,00:00:00,1.3739,1.3628,1.3751,1.3636
EURUSD,20070730,00:00:00,1.3612,1.3607,1.3703,1.3694
EURUSD,20070731,00:00:00,1.3694,1.3668,1.3724,1.3675
EURUSD,20070801,00:00:00,1.3676,1.3636,1.3707,1.3673
EURUSD,20070802,00:00:00,1.3674,1.3649,1.3703,1.3699
EURUSD,20070803,00:00:00,1.3699,1.3682,1.3816,1.3784
EURUSD,20070806,00:00:00,1.3832,1.3778,1.3836,1.3793
EURUSD,20070807,00:00:00,1.3793,1.3734,1.3814,1.3742
EURUSD,20070808,00:00:00,1.3742,1.3720,1.3823,1.3793
EURUSD,20070809,00:00:00,1.3793,1.3653,1.3814,1.3677
EURUSD,20070810,00:00:00,1.3677,1.3640,1.3703,1.3693
EURUSD,20070813,00:00:00,1.3683,1.3601,1.3706,1.3605
EURUSD,20070814,00:00:00,1.3605,1.3530,1.3623,1.3534
EURUSD,20070815,00:00:00,1.3534,1.3416,1.3535,1.3422
EURUSD,20070816,00:00:00,1.3421,1.3360,1.3445,1.3426
EURUSD,20070817,00:00:00,1.3426,1.3369,1.3542,1.3488
EURUSD,20070820,00:00:00,1.3475,1.3458,1.3505,1.3473
EURUSD,20070821,00:00:00,1.3473,1.3453,1.3518,1.3460
EURUSD,20070822,00:00:00,1.3460,1.3448,1.3548,1.3546
EURUSD,20070823,00:00:00,1.3546,1.3532,1.3586,1.3562
EURUSD,20070824,00:00:00,1.3563,1.3552,1.3678,1.3665
EURUSD,20070827,00:00:00,1.3668,1.3634,1.3682,1.3639
EURUSD,20070828,00:00:00,1.3639,1.3598,1.3677,1.3598
EURUSD,20070829,00:00:00,1.3599,1.3561,1.3678,1.3673
EURUSD,20070830,00:00:00,1.3673,1.3590,1.3674,1.3630
EURUSD,20070831,00:00:00,1.3629,1.3619,1.3716,1.3621
EURUSD,20070903,00:00:00,1.3627,1.3605,1.3652,1.3621
EURUSD,20070904,00:00:00,1.3621,1.3549,1.3624,1.3603
EURUSD,20070905,00:00:00,1.3603,1.3568,1.3669,1.3648
EURUSD,20070906,00:00:00,1.3648,1.3633,1.3707,1.3688
EURUSD,20070907,00:00:00,1.3688,1.3662,1.3795,1.3765
EURUSD,20070910,00:00:00,1.3778,1.3765,1.3813,1.3804
EURUSD,20070911,00:00:00,1.3803,1.3776,1.3845,1.3834
EURUSD,20070912,00:00:00,1.3834,1.3823,1.3911,1.3903
EURUSD,20070913,00:00:00,1.3903,1.3862,1.3925,1.3862
EURUSD,20070914,00:00:00,1.3862,1.3842,1.3893,1.3875
EURUSD,20070917,00:00:00,1.3870,1.3847,1.3886,1.3857
EURUSD,20070918,00:00:00,1.3857,1.3827,1.3985,1.3981
EURUSD,20070919,00:00:00,1.3981,1.3933,1.3985,1.3965
EURUSD,20070920,00:00:00,1.3965,1.3961,1.4096,1.4067
EURUSD,20070921,00:00:00,1.4067,1.4041,1.4117,1.4088
EURUSD,20070924,00:00:00,1.4090,1.4066,1.4127,1.4077
EURUSD,20070925,00:00:00,1.4077,1.4060,1.4151,1.4146
EURUSD,20070926,00:00:00,1.4146,1.4110,1.4159,1.4130
EURUSD,20070927,00:00:00,1.4130,1.4122,1.4187,1.4145
EURUSD,20070928,00:00:00,1.4145,1.4143,1.4276,1.4256
EURUSD,20071001,00:00:00,1.4276,1.4209,1.4280,1.4231
EURUSD,20071002,00:00:00,1.4231,1.4138,1.4235,1.4147
EURUSD,20071003,00:00:00,1.4147,1.4082,1.4198,1.4089
EURUSD,20071004,00:00:00,1.4089,1.4066,1.4147,1.4133
EURUSD,20071005,00:00:00,1.4133,1.4031,1.4154,1.4132
EURUSD,20071008,00:00:00,1.4149,1.4035,1.4151,1.4053
EURUSD,20071009,00:00:00,1.4054,1.4013,1.4111,1.4102
EURUSD,20071010,00:00:00,1.4102,1.4092,1.4169,1.4139
EURUSD,20071011,00:00:00,1.4139,1.4133,1.4238,1.4198
EURUSD,20071012,00:00:00,1.4198,1.4153,1.4210,1.4176
EURUSD,20071015,00:00:00,1.4173,1.4160,1.4240,1.4211
EURUSD,20071016,00:00:00,1.4210,1.4142,1.4224,1.4171
EURUSD,20071017,00:00:00,1.4171,1.4156,1.4227,1.4214
EURUSD,20071018,00:00:00,1.4214,1.4195,1.4307,1.4284
EURUSD,20071019,00:00:00,1.4284,1.4244,1.4317,1.4293
EURUSD,20071022,00:00:00,1.4330,1.4124,1.4346,1.4174
EURUSD,20071023,00:00:00,1.4174,1.4169,1.4277,1.4259
EURUSD,20071024,00:00:00,1.4260,1.4187,1.4265,1.4263
EURUSD,20071025,00:00:00,1.4263,1.4246,1.4343,1.4329
EURUSD,20071026,00:00:00,1.4329,1.4315,1.4390,1.4388
EURUSD,20071029,00:00:00,1.4410,1.4375,1.4436,1.4418
EURUSD,20071030,00:00:00,1.4418,1.4372,1.4439,1.4436
EURUSD,20071031,00:00:00,1.4437,1.4418,1.4502,1.4470
EURUSD,20071101,00:00:00,1.4469,1.4403,1.4476,1.4424
EURUSD,20071102,00:00:00,1.4424,1.4420,1.4526,1.4502
EURUSD,20071105,00:00:00,1.4518,1.4442,1.4518,1.4473
EURUSD,20071106,00:00:00,1.4473,1.4468,1.4568,1.4563
EURUSD,20071107,00:00:00,1.4563,1.4553,1.4728,1.4626
EURUSD,20071108,00:00:00,1.4626,1.4619,1.4700,1.4672
EURUSD,20071109,00:00:00,1.4672,1.4631,1.4749,1.4667
EURUSD,20071112,00:00:00,1.4647,1.4525,1.4664,1.4530
EURUSD,20071113,00:00:00,1.4530,1.4519,1.4630,1.4618
EURUSD,20071114,00:00:00,1.4618,1.4611,1.4722,1.4647
EURUSD,20071115,00:00:00,1.4647,1.4604,1.4701,1.4614
EURUSD,20071116,00:00:00,1.4614,1.4580,1.4670,1.4646
EURUSD,20071119,00:00:00,1.4666,1.4620,1.4685,1.4665
EURUSD,20071120,00:00:00,1.4665,1.4634,1.4848,1.4836
EURUSD,20071121,00:00:00,1.4836,1.4775,1.4867,1.4846
EURUSD,20071122,00:00:00,1.4846,1.4821,1.4870,1.4844
EURUSD,20071123,00:00:00,1.4844,1.4784,1.4964,1.4834
EURUSD,20071126,00:00:00,1.4827,1.4804,1.4884,1.4863
EURUSD,20071127,00:00:00,1.4862,1.4807,1.4905,1.4828
EURUSD,20071128,00:00:00,1.4828,1.4710,1.4856,1.4832
EURUSD,20071129,00:00:00,1.4832,1.4721,1.4841,1.4748
EURUSD,20071130,00:00:00,1.4748,1.4628,1.4782,1.4628
EURUSD,20071203,00:00:00,1.4650,1.4619,1.4706,1.4665
EURUSD,20071204,00:00:00,1.4666,1.4633,1.4765,1.4764
EURUSD,20071205,00:00:00,1.4764,1.4590,1.4768,1.4615
EURUSD,20071206,00:00:00,1.4615,1.4526,1.4649,1.4639
EURUSD,20071207,00:00:00,1.4639,1.4598,1.4669,1.4651
EURUSD,20071210,00:00:00,1.4653,1.4639,1.4733,1.4720
EURUSD,20071211,00:00:00,1.4720,1.4638,1.4748,1.4655
EURUSD,20071212,00:00:00,1.4655,1.4649,1.4746,1.4709
EURUSD,20071213,00:00:00,1.4709,1.4575,1.4734,1.4615
EURUSD,20071214,00:00:00,1.4616,1.4410,1.4653,1.4421
EURUSD,20071217,00:00:00,1.4401,1.4329,1.4449,1.4410
EURUSD,20071218,00:00:00,1.4411,1.4365,1.4433,1.4407
EURUSD,20071219,00:00:00,1.4406,1.4323,1.4421,1.4370
EURUSD,20071220,00:00:00,1.4370,1.4308,1.4389,1.4318
EURUSD,20071221,00:00:00,1.4318,1.4317,1.4407,1.4355
EURUSD,20071224,00:00:00,1.4370,1.4369,1.4411,1.4392
EURUSD,20071225,00:00:00,1.4394,1.4392,1.4397,1.4397
EURUSD,20071226,00:00:00,1.4397,1.4390,1.4503,1.4481
EURUSD,20071227,00:00:00,1.4481,1.4467,1.4637,1.4607
EURUSD,20071228,00:00:00,1.4607,1.4590,1.4726,1.4713
EURUSD,20071231,00:00:00,1.4720,1.4567,1.4745,1.4585
EURUSD,20080101,00:00:00,1.4589,1.4587,1.4610,1.4592
EURUSD,20080102,00:00:00,1.4592,1.4592,1.4747,1.4719
EURUSD,20080103,00:00:00,1.4720,1.4686,1.4778,1.4743
EURUSD,20080104,00:00:00,1.4743,1.4693,1.4822,1.4751
EURUSD,20080107,00:00:00,1.4747,1.4657,1.4749,1.4687
EURUSD,20080108,00:00:00,1.4687,1.4678,1.4737,1.4707
EURUSD,20080109,00:00:00,1.4708,1.4638,1.4740,1.4657
EURUSD,20080110,00:00:00,1.4657,1.4640,1.4811,1.4805
EURUSD,20080111,00:00:00,1.4805,1.4760,1.4816,1.4775
EURUSD,20080114,00:00:00,1.4806,1.4794,1.4912,1.4862
EURUSD,20080115,00:00:00,1.4862,1.4774,1.4919,1.4776
EURUSD,20080116,00:00:00,1.4776,1.4594,1.4856,1.4651
EURUSD,20080117,00:00:00,1.4651,1.4588,1.4713,1.4641
EURUSD,20080118,00:00:00,1.4641,1.4602,1.4692,1.4614
EURUSD,20080121,00:00:00,1.4594,1.4421,1.4599,1.4427
EURUSD,20080122,00:00:00,1.4428,1.4363,1.4683,1.4668
EURUSD,20080123,00:00:00,1.4669,1.4510,1.4669,1.4629
EURUSD,20080124,00:00:00,1.4629,1.4590,1.4777,1.4754
EURUSD,20080125,00:00:00,1.4754,1.4659,1.4775,1.4670
EURUSD,20080128,00:00:00,1.4691,1.4660,1.4795,1.4787
EURUSD,20080129,00:00:00,1.4786,1.4736,1.4792,1.4766
EURUSD,20080130,00:00:00,1.4766,1.4754,1.4904,1.4851
EURUSD,20080131,00:00:00,1.4850,1.4801,1.4911,1.4846
EURUSD,20080201,00:00:00,1.4846,1.4785,1.4948,1.4797
EURUSD,20080204,00:00:00,1.4795,1.4792,1.4846,1.4828
EURUSD,20080205,00:00:00,1.4828,1.4620,1.4829,1.4643
EURUSD,20080206,00:00:00,1.4644,1.4591,1.4668,1.4619
EURUSD,20080207,00:00:00,1.4619,1.4438,1.4649,1.4491
EURUSD,20080208,00:00:00,1.4491,1.4449,1.4544,1.4510
EURUSD,20080211,00:00:00,1.4524,1.4480,1.4575,1.4517
EURUSD,20080212,00:00:00,1.4516,1.4495,1.4612,1.4574
EURUSD,20080213,00:00:00,1.4574,1.4530,1.4595,1.4569
EURUSD,20080214,00:00:00,1.4569,1.4547,1.4645,1.4638
EURUSD,20080215,00:00:00,1.4638,1.4629,1.4706,1.4676
EURUSD,20080218,00:00:00,1.4670,1.4609,1.4688,1.4651
EURUSD,20080219,00:00:00,1.4651,1.4640,1.4754,1.4726
EURUSD,20080220,00:00:00,1.4725,1.4612,1.4729,1.4709
EURUSD,20080221,00:00:00,1.4709,1.4700,1.4835,1.4817
EURUSD,20080222,00:00:00,1.4818,1.4787,1.4860,1.4829
EURUSD,20080225,00:00:00,1.4835,1.4793,1.4842,1.4826
EURUSD,20080226,00:00:00,1.4826,1.4777,1.5045,1.5009
EURUSD,20080227,00:00:00,1.5009,1.4980,1.5141,1.5116
EURUSD,20080228,00:00:00,1.5116,1.5072,1.5227,1.5189
EURUSD,20080229,00:00:00,1.5189,1.5142,1.5237,1.5179
EURUSD,20080303,00:00:00,1.5203,1.5157,1.5271,1.5195
EURUSD,20080304,00:00:00,1.5195,1.5172,1.5246,1.5200
EURUSD,20080305,00:00:00,1.5199,1.5144,1.5299,1.5273
EURUSD,20080306,00:00:00,1.5273,1.5265,1.5393,1.5390
EURUSD,20080307,00:00:00,1.5390,1.5312,1.5456,1.5343
EURUSD,20080310,00:00:00,1.5396,1.5311,1.5402,1.5361
EURUSD,20080311,00:00:00,1.5361,1.5281,1.5492,1.5341
EURUSD,20080312,00:00:00,1.5341,1.5332,1.5570,1.5529
EURUSD,20080313,00:00:00,1.5529,1.5521,1.5641,1.5612
EURUSD,20080314,00:00:00,1.5611,1.5531,1.5684,1.5671
EURUSD,20080317,00:00:00,1.5699,1.5684,1.5901,1.5714
EURUSD,20080318,00:00:00,1.5714,1.5612,1.5829,1.5638
EURUSD,20080319,00:00:00,1.5638,1.5581,1.5782,1.5639
EURUSD,20080320,00:00:00,1.5640,1.5395,1.5644,1.5443
EURUSD,20080321,00:00:00,1.5443,1.5404,1.5470,1.5430
EURUSD,20080324,00:00:00,1.5412,1.5340,1.5452,1.5411
EURUSD,20080325,00:00:00,1.5410,1.5407,1.5654,1.5631
EURUSD,20080326,00:00:00,1.5630,1.5583,1.5856,1.5831
EURUSD,20080327,00:00:00,1.5831,1.5725,1.5843,1.5811
EURUSD,20080328,00:00:00,1.5811,1.5740,1.5835,1.5793
EURUSD,20080331,00:00:00,1.5807,1.5759,1.5893,1.5762
EURUSD,20080401,00:00:00,1.5761,1.5563,1.5784,1.5618
EURUSD,20080402,00:00:00,1.5618,1.5531,1.5699,1.5688
EURUSD,20080403,00:00:00,1.5687,1.5509,1.5688,1.5680
EURUSD,20080404,00:00:00,1.5680,1.5636,1.5771,1.5730
EURUSD,20080407,00:00:00,1.5728,1.5626,1.5734,1.5702
EURUSD,20080408,00:00:00,1.5702,1.5673,1.5796,1.5701
EURUSD,20080409,00:00:00,1.5702,1.5682,1.5862,1.5834
EURUSD,20080410,00:00:00,1.5834,1.5724,1.5910,1.5742
EURUSD,20080411,00:00:00,1.5742,1.5738,1.5851,1.5824
EURUSD,20080414,00:00:00,1.5700,1.5670,1.5883,1.5835
EURUSD,20080415,00:00:00,1.5834,1.5750,1.5871,1.5787
EURUSD,20080416,00:00:00,1.5788,1.5758,1.5975,1.5940
EURUSD,20080417,00:00:00,1.5940,1.5847,1.5979,1.5891
EURUSD,20080418,00:00:00,1.5892,1.5710,1.5953,1.5806
EURUSD,20080421,00:00:00,1.5811,1.5790,1.5944,1.5907
EURUSD,20080422,00:00:00,1.5906,1.5832,1.6016,1.5995
EURUSD,20080423,00:00:00,1.5995,1.5860,1.5995,1.5882
EURUSD,20080424,00:00:00,1.5881,1.5636,1.5888,1.5678
EURUSD,20080425,00:00:00,1.5678,1.5554,1.5704,1.5591
EURUSD,20080428,00:00:00,1.5610,1.5592,1.5690,1.5651
EURUSD,20080429,00:00:00,1.5650,1.5539,1.5657,1.5563
EURUSD,20080430,00:00:00,1.5563,1.5516,1.5641,1.5616
EURUSD,20080501,00:00:00,1.5617,1.5429,1.5641,1.5466
EURUSD,20080502,00:00:00,1.5466,1.5361,1.5495,1.5411
EURUSD,20080505,00:00:00,1.5428,1.5422,1.5517,1.5496
EURUSD,20080506,00:00:00,1.5496,1.5451,1.5591,1.5529
EURUSD,20080507,00:00:00,1.5530,1.5365,1.5536,1.5393
EURUSD,20080508,00:00:00,1.5393,1.5284,1.5437,1.5401
EURUSD,20080509,00:00:00,1.5401,1.5392,1.5486,1.5480
EURUSD,20080512,00:00:00,1.5455,1.5364,1.5568,1.5540
EURUSD,20080513,00:00:00,1.5539,1.5429,1.5564,1.5468
EURUSD,20080514,00:00:00,1.5467,1.5394,1.5484,1.5477
EURUSD,20080515,00:00:00,1.5476,1.5418,1.5544,1.5442
EURUSD,20080516,00:00:00,1.5442,1.5436,1.5598,1.5592
EURUSD,20080519,00:00:00,1.5593,1.5484,1.5631,1.5517
EURUSD,20080520,00:00:00,1.5517,1.5501,1.5677,1.5651
EURUSD,20080521,00:00:00,1.5651,1.5631,1.5795,1.5794
EURUSD,20080522,00:00:00,1.5793,1.5691,1.5811,1.5721
EURUSD,20080523,00:00:00,1.5722,1.5695,1.5791,1.5774
EURUSD,20080526,00:00:00,1.5769,1.5740,1.5789,1.5771
EURUSD,20080527,00:00:00,1.5771,1.5670,1.5816,1.5675
EURUSD,20080528,00:00:00,1.5676,1.5607,1.5757,1.5646
EURUSD,20080529,00:00:00,1.5646,1.5483,1.5661,1.5509
EURUSD,20080530,00:00:00,1.5509,1.5459,1.5567,1.5555
EURUSD,20080602,00:00:00,1.5559,1.5485,1.5587,1.5537
EURUSD,20080603,00:00:00,1.5537,1.5409,1.5625,1.5432
EURUSD,20080604,00:00:00,1.5432,1.5418,1.5480,1.5423
EURUSD,20080605,00:00:00,1.5423,1.5364,1.5597,1.5580
EURUSD,20080606,00:00:00,1.5580,1.5570,1.5773,1.5768
EURUSD,20080609,00:00:00,1.5789,1.5618,1.5841,1.5640
EURUSD,20080610,00:00:00,1.5640,1.5438,1.5651,1.5452
EURUSD,20080611,00:00:00,1.5453,1.5451,1.5584,1.5555
EURUSD,20080612,00:00:00,1.5555,1.5378,1.5564,1.5448
EURUSD,20080613,00:00:00,1.5448,1.5302,1.5480,1.5359
EURUSD,20080616,00:00:00,1.5401,1.5345,1.5515,1.5465
EURUSD,20080617,00:00:00,1.5465,1.5459,1.5549,1.5504
EURUSD,20080618,00:00:00,1.5504,1.5461,1.5535,1.5526
EURUSD,20080619,00:00:00,1.5526,1.5465,1.5584,1.5499
EURUSD,20080620,00:00:00,1.5499,1.5490,1.5649,1.5624
EURUSD,20080623,00:00:00,1.5626,1.5467,1.5626,1.5512
EURUSD,20080624,00:00:00,1.5513,1.5490,1.5619,1.5568
EURUSD,20080625,00:00:00,1.5567,1.5535,1.5684,1.5663
EURUSD,20080626,00:00:00,1.5664,1.5627,1.5765,1.5749
EURUSD,20080627,00:00:00,1.5749,1.5718,1.5788,1.5786
EURUSD,20080630,00:00:00,1.5776,1.5730,1.5833,1.5752
EURUSD,20080701,00:00:00,1.5752,1.5721,1.5824,1.5793
EURUSD,20080702,00:00:00,1.5793,1.5776,1.5889,1.5888
EURUSD,20080703,00:00:00,1.5888,1.5680,1.5907,1.5693
EURUSD,20080704,00:00:00,1.5693,1.5653,1.5724,1.5696
EURUSD,20080707,00:00:00,1.5693,1.5610,1.5750,1.5721
EURUSD,20080708,00:00:00,1.5721,1.5634,1.5737,1.5665
EURUSD,20080709,00:00:00,1.5665,1.5648,1.5747,1.5736
EURUSD,20080710,00:00:00,1.5736,1.5689,1.5798,1.5783
EURUSD,20080711,00:00:00,1.5783,1.5764,1.5945,1.5922
EURUSD,20080714,00:00:00,1.5962,1.5840,1.5964,1.5901
EURUSD,20080715,00:00:00,1.5901,1.5865,1.6036,1.5910
EURUSD,20080716,00:00:00,1.5911,1.5799,1.5944,1.5817
EURUSD,20080717,00:00:00,1.5817,1.5782,1.5890,1.5857
EURUSD,20080718,00:00:00,1.5856,1.5805,1.5885,1.5835
EURUSD,20080721,00:00:00,1.5836,1.5827,1.5929,1.5923
EURUSD,20080722,00:00:00,1.5923,1.5756,1.5941,1.5787
EURUSD,20080723,00:00:00,1.5786,1.5669,1.5795,1.5683
EURUSD,20080724,00:00:00,1.5683,1.5626,1.5711,1.5676
EURUSD,20080725,00:00:00,1.5676,1.5660,1.5751,1.5696
EURUSD,20080728,00:00:00,1.5693,1.5683,1.5765,1.5736
EURUSD,20080729,00:00:00,1.5736,1.5552,1.5755,1.5582
EURUSD,20080730,00:00:00,1.5582,1.5520,1.5613,1.5575
EURUSD,20080731,00:00:00,1.5575,1.5568,1.5697,1.5595
EURUSD,20080801,00:00:00,1.5595,1.5513,1.5596,1.5538
EURUSD,20080804,00:00:00,1.5572,1.5552,1.5628,1.5569
EURUSD,20080805,00:00:00,1.5570,1.5445,1.5574,1.5447
EURUSD,20080806,00:00:00,1.5448,1.5396,1.5513,1.5411
EURUSD,20080807,00:00:00,1.5411,1.5308,1.5500,1.5322
EURUSD,20080808,00:00:00,1.5321,1.4996,1.5332,1.5015
EURUSD,20080811,00:00:00,1.4939,1.4878,1.5081,1.4890
EURUSD,20080812,00:00:00,1.4890,1.4814,1.4962,1.4911
EURUSD,20080813,00:00:00,1.4910,1.4841,1.4977,1.4920
EURUSD,20080814,00:00:00,1.4921,1.4776,1.4947,1.4799
EURUSD,20080815,00:00:00,1.4799,1.4657,1.4802,1.4671
EURUSD,20080818,00:00:00,1.4682,1.4670,1.4765,1.4677
EURUSD,20080819,00:00:00,1.4678,1.4629,1.4793,1.4779
EURUSD,20080820,00:00:00,1.4779,1.4671,1.4803,1.4741
EURUSD,20080821,00:00:00,1.4742,1.4730,1.4906,1.4894
EURUSD,20080822,00:00:00,1.4894,1.4757,1.4898,1.4772
EURUSD,20080825,00:00:00,1.4787,1.4694,1.4805,1.4751
EURUSD,20080826,00:00:00,1.4750,1.4570,1.4758,1.4642
EURUSD,20080827,00:00:00,1.4642,1.4632,1.4774,1.4714
EURUSD,20080828,00:00:00,1.4713,1.4670,1.4808,1.4694
EURUSD,20080829,00:00:00,1.4693,1.4639,1.4765,1.4668
EURUSD,20080901,00:00:00,1.4698,1.4580,1.4716,1.4586
EURUSD,20080902,00:00:00,1.4585,1.4465,1.4596,1.4514
EURUSD,20080903,00:00:00,1.4514,1.4384,1.4529,1.4490
EURUSD,20080904,00:00:00,1.4490,1.4212,1.4541,1.4239
EURUSD,20080905,00:00:00,1.4240,1.4196,1.4345,1.4233
EURUSD,20080908,00:00:00,1.4376,1.4052,1.4426,1.4117
EURUSD,20080909,00:00:00,1.4116,1.4045,1.4223,1.4103
EURUSD,20080910,00:00:00,1.4102,1.3952,1.4176,1.3961
EURUSD,20080911,00:00:00,1.3961,1.3880,1.4038,1.4016
EURUSD,20080912,00:00:00,1.4016,1.3972,1.4220,1.4214
EURUSD,20080915,00:00:00,1.4290,1.4084,1.4478,1.4287
EURUSD,20080916,00:00:00,1.4286,1.4073,1.4286,1.4099
EURUSD,20080917,00:00:00,1.4100,1.4093,1.4381,1.4322
EURUSD,20080918,00:00:00,1.4323,1.4277,1.4539,1.4322
EURUSD,20080919,00:00:00,1.4322,1.4151,1.4490,1.4473
EURUSD,20080922,00:00:00,1.4491,1.4436,1.4864,1.4797
EURUSD,20080923,00:00:00,1.4797,1.4621,1.4823,1.4667
EURUSD,20080924,00:00:00,1.4666,1.4602,1.4743,1.4612
EURUSD,20080925,00:00:00,1.4613,1.4560,1.4765,1.4614
EURUSD,20080926,00:00:00,1.4614,1.4554,1.4676,1.4610
EURUSD,20080929,00:00:00,1.4516,1.4301,1.4564,1.4414
EURUSD,20080930,00:00:00,1.4413,1.4008,1.4422,1.4114
EURUSD,20081001,00:00:00,1.4114,1.3975,1.4171,1.4004
EURUSD,20081002,00:00:00,1.4005,1.3747,1.4022,1.3798
